id_camino,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
109,9,"[0, 0, 2.5302076341252104, -0.9614310103093945, -0.3631304705547903, 0]","[9.804979486891876, -7.42109469419092, 11.065395880719958, 0.2082435972883296, -0.5868537383751513, -0.0062482825106332665]","[17.23614038010846, -9.919527820927009, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
109,10,"[0, 0, 2.5302076341252104, -0.9614310103093945, -0.3631304705547903, 0]","[11.730189331818528, -8.602660270471807, 11.598450577681753, 0.7128320264860778, -0.4003496851684406, 0.03042920609477498]","[17.23614038010846, -9.919527820927009, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
109,11,"[0, 0, 2.5302076341252104, -0.9614310103093945, -0.3631304705547903, 0]","[13.916790473919136, -9.393583352578013, 11.715658777317959, 0.8588335304742467, -0.15135954856873263, 0.03955657069696165]","[17.23614038010846, -9.919527820927009, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
109,12,"[0, 0, 2.5302076341252104, -0.9614310103093945, -0.3631304705547903, 0]","[16.208164262592486, -9.76254758658753, 11.577932737581166, 0.4850815259220005, -0.07862772223538046, 0.011351386626283258]","[17.23614038010846, -9.919527820927009, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
109,13,"[0, 0, 2.5302076341252104, -0.9614310103093945, -0.3631304705547903, 0]","[17.231475354046193, -9.802153304017988, 11.391352131690363, 0.3489725514573338, 0.10590763617669195, 0.08419708532907262]","[17.23614038010846, -9.919527820927009, 0, 0, 0.5235987755982988, 0]",[],0.2
110,0,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[0.0, 0.0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.06981, 5]",0.2
110,1,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[0.36839250801235146, -0.15199528984328564, 2.130407919217205, 0.9369991112071492, -0.2216233975516284, -0.029361940322829006]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.03491, 6]",0.2
110,2,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[0.7052330839419803, -0.43113145915410683, 1.9408466758123957, 0.4246849002536585, -0.3392288133660731, 0.004722216994222898]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 6]",0.2
110,3,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[0.9838186042463369, -0.6720946616460395, 1.2281944591468406, 0.4370001491955256, -0.21578711365436024, 0.06642966941535812]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
110,4,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[1.2304616169193694, -0.9706655370970732, 1.7326382557311764, 2.059950137189936, -0.11995118780229233, -0.05405004131197823]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.03491, 6]",0.2
110,5,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[1.5042072539283073, -1.2897579401630541, 1.4862795788219407, 0.5062323134995279, -0.25976322091060017, 0.020296752608223494]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
110,6,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[1.759451667837119, -1.5260526173984617, 1.7471200191405134, 1.6189830645336452, -0.19748624717288782, -0.04363952830805774]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.03491, 6]",0.2
110,7,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[2.0061600464215794, -1.8280282264796994, 1.2761005337264453, 0.4824101164375156, -0.2539523352205588, 0.0434250637185094]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
110,8,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[2.208466312815686, -2.047659722472072, 1.0456323339849167, 1.7996236434408337, 0.034291740060779785, 0.015507259623004279]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
110,9,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[2.4074997631732997, -2.304494597554512, 0.45693627579655816, 1.818612570143683, 0.3493858409066859, 0.03896553008666471]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
110,10,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[2.6763906019319283, -2.759130058920776, 0.9154439873008824, 3.2947713426127123, 0.28151883731881616, -0.08615419142792002]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
110,11,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[2.9765780052233572, -3.0508698091656563, 1.6958135334860265, 1.656896062604825, -0.07859474652565389, -0.09584668454966691]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.03491, 6]",0.2
110,12,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[3.22793087043662, -3.3419682414248024, 1.5258296656274026, 0.3867217437765368, -0.4092810802184217, 0.0012976515308801271]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.06981, 5]",0.2
110,13,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[3.448433047896716, -3.6070698173628077, 1.7452684131406404, 1.140923610213124, -0.34354462369907074, -0.014768922423664874]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 6]",0.2
110,14,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[3.659617793073398, -3.890467497005007, 0.8846332924580437, 0.42197337540786195, -0.20557191875698333, 0.10288814477451134]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
110,15,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[3.836958251301655, -4.182418552673709, 0.4968508777645253, 2.4919869138000155, 0.25547995483686653, 0.03095723057245161]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
110,16,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[4.15832413006655, -4.7581396093411925, 2.698821255136699, 3.0119358332839137, -0.1338369442156116, -0.21111796136114627]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
110,17,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[4.670437651502499, -5.293076142338719, 4.3636144819761515, 0.745812948150258, -0.7996773046301304, -0.05896461651766017]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
110,18,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[5.263175909613545, -6.131409699591071, 5.859174670198549, 0.5877548108297278, -0.830052642224709, 0.012179155311094522]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
110,19,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[6.102189665870395, -7.12743279458646, 7.143861059069394, 0.7213076858987871, -0.7021868704055725, 0.02395221921690378]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
110,20,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[7.203633927010809, -8.205597426822042, 8.323603584811782, 0.23970078154869806, -0.7576407595380373, -0.00814952171280224]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
110,21,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[8.50899914753185, -9.381969710266992, 9.27058568196291, 0.8315401213983717, -0.5452578944972255, 0.03606735408518584]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
110,22,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[10.16830256662577, -10.327098399254231, 9.83071055249147, 0.8855771845481548, -0.3110816330640622, 0.038297511148725615]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
110,23,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[12.063732589132867, -10.903196083886563, 9.99627144046334, 0.8018440192033682, -0.1173506790863485, 0.030967652758196254]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
110,24,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[14.029718124509728, -11.104663516483383, 9.788938726598563, 0.8004668157501257, 0.07408565815882828, 0.02985668845121017]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
110,25,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[15.91822578568939, -10.923457613849385, 9.191810701245439, 0.876073870875075, 0.3005445033651267, 0.03438978438162243]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.06981, 4]",0.2
110,26,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[17.557575133407283, -10.337300354278074, 8.374793996367405, 1.0528616538773068, 0.4579027035211495, -0.02793277449579701]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.05236, 4]",0.2
110,27,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[18.982691013178464, -9.671238654090587, 7.494391612110787, 0.9520609952534786, 0.5146745389225755, -0.03471801632332506]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
110,28,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[20.273873501305385, -9.119162831186925, 6.569541703984701, 0.49319785072034317, 0.4708877824235114, -0.0016952976840312287]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
110,29,"[0, 0, 1.8617453976883738, -0.4765250688402638, -0.2505764894783516, 0]","[21.050100955111745, -8.79404160470927, 5.905129089509967, 0.7536584495378593, 0.5407566142117453, 0.015952886142323455]","[21.054591053044433, -9.035392739833185, 0, 0, 0.5235987755982988, 0]",[],0.2
111,0,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[0.0, 0.0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
111,1,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[0.5321302297956403, -0.20499825285228415, 3.197688028642923, 0.746230235229695, -0.3193708596006426, -0.019081328077034686]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
111,2,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[1.1435208374014543, -0.6399274013155776, 4.23207478761731, 0.679328731406579, -0.49152791910471944, -0.023048721460184253]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
111,3,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[1.8928429863751146, -1.238273255691767, 5.36135569882428, 0.41669054683042595, -0.6255309489891664, -0.01681729151030675]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
111,4,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[2.795334876873328, -1.9985010403375572, 6.421214500964427, 0.7432427858549391, -0.5437452419658514, 0.017789104087002863]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
111,5,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[3.9096398528629823, -2.8133979668772717, 7.413234972789822, 0.38192337217110794, -0.5826764703263576, -0.005081349541099258]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
111,6,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[5.198482336664302, -3.699586650469437, 8.242410440731403, 0.7229289819561094, -0.45315780076898105, 0.022714304494585485]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
111,7,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[6.701558444402123, -4.519243485434971, 8.923455783002051, 0.46374227907995635, -0.42716722801074747, 0.004999875478032516]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
111,8,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[8.353978558789887, -5.311051743362319, 9.453202236488002, 0.5696464596642571, -0.3459349665700891, 0.01374265668904929]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
111,9,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[10.166061224050432, -5.909956510435923, 9.64539892399575, 0.8936453173921333, -0.11665817755195629, 0.036728977908045066]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
111,10,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[12.061015900316107, -6.256938508796828, 9.708785757330416, 0.27317352868656625, -0.17267161734104727, -0.008888677184248584]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
111,11,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[13.965679345876552, -6.556336816999829, 9.609591260572811, 0.7952143626254271, 0.011006624126273753, 0.028887629765856928]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
111,12,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[15.85526162679957, -6.605048296413936, 9.353589818218806, 0.48746840525676294, 0.047613058017198014, 0.005482403381958628]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
111,13,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[17.68845626847521, -6.609951175654281, 9.072786746541974, 0.3918927584085293, 0.03366062940164195, -0.002523292328662782]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.05236, 4]",0.2
111,14,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[19.46399438139315, -6.482960421883713, 8.86217627634859, 1.0041410270027233, 0.14973542679137955, -0.03487566390409443]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
111,15,"[0, 0, 2.5368980920345736, -0.8387491446286739, -0.31930653341169035, 0]","[21.073488645391215, -6.395110061765699, 8.55536471440452, 0.40047046786385915, 0.09241743681686228, -0.0035337424457730954]","[21.079562776255187, -6.637141833998042, 0, 0, 0.5235987755982988, 0]",[],0.2
112,0,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[0.0, 0.0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
112,1,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[0.31129033836361525, -0.2043698435946817, 2.378738082507744, 0.7959395016584436, -0.5162231946344841, -0.01909604345658162]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
112,2,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[0.7007335358602282, -0.7142494133048934, 3.845853614637457, 0.9266183774394953, -0.7031857639979437, -0.02801587041282428]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
112,3,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[1.2626141661551438, -1.4520641236535259, 5.370403553293211, 0.3421468876225911, -0.8642859112134785, -0.014790609161892008]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
112,4,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[1.9689766170825393, -2.4397118637367643, 6.829400525036902, 0.2431629948082358, -0.9332878576462905, -0.008663403023861907]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
112,5,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[2.8504502907082303, -3.648954467932683, 8.160914996267307, 0.6514887562366125, -0.7975353323759412, 0.024906685689838583]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
112,6,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[4.083575669640384, -4.869019610370888, 9.193841937167392, 0.8207716893093723, -0.5862079064727854, 0.0358566477230192]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
112,7,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[5.6858872845590245, -5.900629439940684, 9.87956632639103, 0.7746520351191551, -0.3981082944079708, 0.031115273269247377]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
112,8,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[7.513572595888879, -6.755727320929977, 10.378239411060068, 0.35303028204538817, -0.3963123641218537, 0.00065592186142508]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
112,9,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[9.472140939285806, -7.496467110831043, 10.609168740241364, 0.8179892933270949, -0.18345647901516884, 0.03416314956906228]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
112,10,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[11.549813014172088, -7.8551729104867185, 10.518844702756859, 0.7095377113953725, -0.022796213985503036, 0.025265745763004496]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
112,11,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[13.616801733036416, -8.016736489554555, 10.32993385738883, 0.26062603111520954, -0.07395833081069643, -0.008268607473464312]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
112,12,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[15.641190518236586, -8.111985906390442, 9.983379131598006, 0.8062050562277253, 0.12573155123274948, 0.030897018028636314]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.06981, 4]",0.2
112,13,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[17.532406878336314, -7.7552057222881565, 9.42436895241975, 1.0943548799749976, 0.306134625847507, -0.026580462640435468]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
112,14,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[19.29473329408886, -7.338846255562104, 8.721343363087843, 0.4803371108362815, 0.3020222753050543, 0.004273284797172714]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
112,15,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[20.8300130321189, -6.750906393793093, 7.817378457587356, 1.1838277680762779, 0.5279854462912488, -0.016856548149815128]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
112,16,"[0, 0, 1.3637468426910317, -0.7667928264389713, -0.5122141061708096, 0]","[22.00529604314183, -6.07855278417838, 6.702171606916794, 1.0845368003438811, 0.6803034564048279, -0.011718005196447326]","[22.00596527233716, -6.305579634151868, 0, 0, 0.5235987755982988, 0]",[],0.2
113,0,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[0.0, 0.0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
113,1,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[0.7214789334778883, -0.0717368485085303, 3.629679800405826, 0.8041202558540319, 0.014307170872250079, -0.04196161053342871]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
113,2,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[1.464802107586486, -0.29385308966387985, 4.094436732414039, 0.6262609830889441, -0.20726201120229854, -0.027895015783080297]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
113,3,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[2.2774420038666916, -0.6454289527788897, 4.736675043305734, 0.6711863414158601, -0.29600350787656443, -0.009978549980413264]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
113,4,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[3.191699268643546, -1.1009485501940126, 5.497006933170037, 0.44977325242193167, -0.41663583055421705, -0.017792969159414026]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
113,5,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[4.208202006346917, -1.6988428473716095, 6.343782945575245, 0.44036430024385154, -0.4858638975865034, -0.008878583866462704]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
113,6,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[5.344559825481647, -2.4308932130011836, 7.230971422971681, 0.39714898705990276, -0.5315397129293219, -0.005761440830526249]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
113,7,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[6.608728560713935, -3.2897229098187317, 8.121515004908684, 0.36797156933987923, -0.5594624489271299, -0.0032430483304869973]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
113,8,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[8.005400104148856, -4.264465547543552, 8.99010236589466, 0.34921875429080745, -0.5732604387867731, -0.0012305346801239107]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
113,9,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[9.562532126668643, -5.295377471435501, 9.744135340139463, 0.5559785150353559, -0.48401221417398443, 0.01535133068358811]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
113,10,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[11.287605901087144, -6.318275387698632, 10.417279727145353, 0.22734191698058734, -0.5306457054134679, -0.007083209844773573]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
113,11,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[13.085974047353622, -7.477346607107558, 11.104037063408159, 0.20950349626841017, -0.5725205722010616, -0.00628757740270387]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
113,12,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[15.015178524686263, -8.671185157271328, 11.668813765332885, 0.5870976635437307, -0.4411723767624336, 0.021600818396903813]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
113,13,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[17.19754736686654, -9.50705333113726, 11.766341445930042, 0.9866509421611368, -0.13194899283355987, 0.04903435573853601]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
113,14,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[19.503180276209182, -9.745481667583757, 11.4696970093939, 0.732697682370608, 0.05589107005015631, 0.02922210869536493]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
113,15,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[21.70078963740474, -9.491434937487023, 10.704349139352292, 0.9367088317917351, 0.34106596951461166, 0.043366887054715704]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
113,16,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[23.608783206679018, -8.796408742188637, 9.649712867992594, 0.6682372651927544, 0.4961882493263493, 0.022818616243342946]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
113,17,"[0, 0, 3.566730169812102, 0.8018969642874146, 0.22114969773823745, 0]","[24.57508370717872, -8.208625721226081, 8.83956939108693, 0.5136385094489416, 0.7110859049352568, 0.05456900111913376]","[24.5780867367028, -8.116042877030008, 0, 0, 0.5235987755982988, 0]",[],0.2
114,0,"[0, 0, 1.1395555255433714, 0.6128851585253843, 0.4934502983594581, 0]","[0.0, 0.0, 1.1395555255433714, 0.6128851585253843, 0.4934502983594581, 0]","[17.533496850438404, -5.5162107076922915, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
114,1,"[0, 0, 1.1395555255433714, 0.6128851585253843, 0.4934502983594581, 0]","[0.2655262442520327, -0.1673607466129615, 0.877780606491282, 2.003962014798045, 0.31076738628203127, -0.0680879373704272]","[17.533496850438404, -5.5162107076922915, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
114,2,"[0, 0, 1.1395555255433714, 0.6128851585253843, 0.4934502983594581, 0]","[0.6138158752986607, -0.623658760194021, 3.3534993194494516, 1.2833007193877162, -0.6036477834651566, -0.1542170056390487]","[17.533496850438404, -5.5162107076922915, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
